Year,State ANSI,County ANSI,State,County,Value
2002,27,063,MINNESOTA,JACKSON,"10,020"
2002,27,081,MINNESOTA,LINCOLN,"42,410"
2002,27,083,MINNESOTA,LYON,"30,184"
2002,27,101,MINNESOTA,MURRAY,"35,551"
2002,27,105,MINNESOTA,NOBLES,"27,611"
2002,27,117,MINNESOTA,PIPESTONE,"31,953"
2002,27,127,MINNESOTA,REDWOOD,"24,097"
2002,27,133,MINNESOTA,ROCK,"25,599"
2002,27,011,MINNESOTA,BIG STONE,"12,228"
2002,27,023,MINNESOTA,CHIPPEWA,"11,431"
2002,27,041,MINNESOTA,DOUGLAS,"55,947"
2002,27,051,MINNESOTA,GRANT,"14,762"
2002,27,073,MINNESOTA,LAC QUI PARLE,"33,492"
2002,27,111,MINNESOTA,OTTER TAIL,"207,954"
2002,27,121,MINNESOTA,POPE,"66,429"
2002,27,149,MINNESOTA,STEVENS,"20,412"
2002,27,151,MINNESOTA,SWIFT,"26,026"
2002,27,155,MINNESOTA,TRAVERSE,"19,597"
2002,27,167,MINNESOTA,WILKIN,"20,068"
2002,27,173,MINNESOTA,YELLOW MEDICINE,"30,635"
2002,29,015,MISSOURI,BENTON,"2,594"
2002,29,019,MISSOURI,BOONE,"10,663"
2002,29,027,MISSOURI,CALLAWAY,"10,230"
2002,29,029,MISSOURI,CAMDEN,990
2002,29,051,MISSOURI,COLE,"6,022"
2002,29,053,MISSOURI,COOPER,"6,324"
2002,29,059,MISSOURI,DALLAS,"8,991"
2002,29,085,MISSOURI,HICKORY,"2,950"
2002,29,089,MISSOURI,HOWARD,"7,876"
2002,29,105,MISSOURI,LACLEDE,"14,608"
2002,29,125,MISSOURI,MARIES,"3,774"
2002,29,131,MISSOURI,MILLER,"3,437"
2002,29,135,MISSOURI,MONITEAU,"9,539"
2002,29,141,MISSOURI,MORGAN,"6,032"
2002,29,151,MISSOURI,OSAGE,"6,298"
2002,29,159,MISSOURI,PETTIS,"7,916"
2002,29,161,MISSOURI,PHELPS, (D)
2002,29,167,MISSOURI,POLK,"19,054"
2002,29,169,MISSOURI,PULASKI, (D)
2002,29,195,MISSOURI,SALINE,"6,627"
2002,29,055,MISSOURI,CRAWFORD,"3,302"
2002,29,071,MISSOURI,FRANKLIN,"9,616"
2002,29,073,MISSOURI,GASCONADE,"5,971"
2002,29,099,MISSOURI,JEFFERSON,"8,247"
